Response ID,Date submitted,Last page,Start language,Token,Age:,Gender:,Gender: [Other],Education (indicate the highest level of schooling you have completed):,Profession:,I consider myself a 'mechanically inclined' person [],"On the next page you will be shown a video of a robot performing a task. Under the video will be two buttons: a red emergency STOP button and a yellow INTERVENE button. If you were interacting with the robot and wanted to disable/stop the robot press the STOP button. If instead you wanted to simply help the robot complete its task press the INTERVENE button. Regardless, please watch the video to its completion before going to the next page.  Please Do Not refresh the page, even if video is loading slowly.  Click ""I understand"" below to continue.",             Thank you for watching.     STOP!      Intervene                      [][VidNum],             Thank you for watching.     STOP!      Intervene                      [][VidDuration],             Thank you for watching.     STOP!      Intervene                      [][TIme Stop Pressed],             Thank you for watching.     STOP!      Intervene                      [][Time Intervene Pressed],             Thank you for watching.     STOP!      Intervene                      [][Percentage of Video Where Stopped Pressed],             Thank you for watching.     STOP!      Intervene                      [][Percentage of Video Where Intervene Pressed],             Thank you for watching.     STOP!      Intervene                      [][VidDone],Please read and rate each of the following statements on a scale of 1 to 7. [I would have used the emergency stop button to prevent the robot from failing.],Please read and rate each of the following statements on a scale of 1 to 7. [I could have used something other than the emergency stop button to prevent this failure from happening.],Please read and rate each of the following statements on a scale of 1 to 7. [I would have intervened to prevent the failure.],Please read and rate each of the following statements on a scale of 1 to 7. [I could tell the robot was going to fail before it did.],Please read and rate each of the following statements on a scale of 1 to 7. [This failure seemed preventable.],Please read and rate each of the following statements on a scale of 1 to 7. [The emergency stop was necessary to prevent the failure from happening.],"Please read and rate each of the following statements on a scale of 1 to 7. [If I were the person in the video, I could carry on the task without the robot after it failed.]","Please read and rate each of the following statements on a scale of 1 to 7. [If I were the person in the video, I would abandon the task altogether after the robot failed.]",Please read and rate each of the following statements on a scale of 1 to 7. [I would be willing to help the robot in this situation.],"Please read and rate each of the following statements on a scale of 1 to 7. [Despite its failure, the robot was helpful in this task overall.]",Please read and rate each of the following statements on a scale of 1 to 7. [The task could not have been done without the robot.],Please read and rate each of the following statements on a scale of 1 to 7. [The task would have been easier to complete without the robot.],Please read and rate each of the following statements on a scale of 1 to 7. [The robot's failure was severe.],"Please read and rate each of the following statements on a scale of 1 to 7. [If I was a bystander standing 20 feet away from this robot when it failed, I would have felt unsafe.]","Please read and rate each of the following statements on a scale of 1 to 7. [If I had been standing 10 feet away from this robot when it failed, I would have felt unsafe.]","Please read and rate each of the following statements on a scale of 1 to 7. [If I had been standing 3 feet away from this robot when it failed, I would have felt unsafe.]",Please read and rate each of the following statements on a scale of 1 to 7. [I am upset with the robot.],Please read and rate each of the following statements on a scale of 1 to 7. [The robot is fixable by an expert.],Please read and rate each of the following statements on a scale of 1 to 7. [To proceed to the next page answer 1 for this question],Please read and rate each of the following statements on a scale of 1 to 7. [To procceed to the next page answer 3 for this question],Please read and rate each of the following statements on a scale of 1 to 7. [To proceed to the next page answer 6 for this question],Please read and rate each of the following statements on a scale of 1 to 7. [I would have used the emergency stop button to prevent the robot from failing.],Please read and rate each of the following statements on a scale of 1 to 7. [I could have used something other than the emergency stop button to prevent this failure from happening.],Please read and rate each of the following statements on a scale of 1 to 7. [I would have intervened to prevent the failure.],Please read and rate each of the following statements on a scale of 1 to 7. [I could tell the robot was going to fail before it did.],Please read and rate each of the following statements on a scale of 1 to 7. [This failure seemed preventable.],Please read and rate each of the following statements on a scale of 1 to 7. [The emergency stop was necessary to prevent the failure from happening.],Please read and rate each of the following statements on a scale of 1 to 7. [I would be willing to help the robot in this situation.],Please read and rate each of the following statements on a scale of 1 to 7. [The task could not have been done without the robot.],Please read and rate each of the following statements on a scale of 1 to 7. [The task would have been easier to complete without the robot.],Please read and rate each of the following statements on a scale of 1 to 7. [The robot's failure was severe.],"Please read and rate each of the following statements on a scale of 1 to 7. [If I was a bystander standing 20 feet away from this robot when it failed, I would have felt unsafe.]","Please read and rate each of the following statements on a scale of 1 to 7. [If I had been standing 10 feet away from this robot when it failed, I would have felt unsafe.]","Please read and rate each of the following statements on a scale of 1 to 7. [If I had been standing 3 feet away from this robot when it failed, I would have felt unsafe.]",Please read and rate each of the following statements on a scale of 1 to 7. [I am upset with the robot.],Please read and rate each of the following statements on a scale of 1 to 7. [The robot is fixable by an expert.],Please read and rate each of the following statements on a scale of 1 to 7. [To proceed to the next page answer 2 for this question],Please read and rate each of the following statements on a scale of 1 to 7. [To proceed to the next page answer 4 for this question],Please read and rate each of the following statements on a scale of 1 to 7. [To proceed to the next page answer 5 for this question],Please rate the following items on a scale from 1 to 7 (1 being low and 7 being high) [Your Level Of Confidence In The Robot Before The Failure Took Place],Please rate the following items on a scale from 1 to 7 (1 being low and 7 being high) [Damage done by robot],Please rate the following items on a scale from 1 to 7 (1 being low and 7 being high) [Your level of confidence in the robot after the failure took place],What happened before the failure that helped you see it coming?,What intervention does the robot need from you to get back to work?,Total time,Group time: Demographics,Question time: age,Question time: gender,Question time: education,Question time: profession,Question time: skill,Group time: videoexplanation,Question time: explanation,Group time: video,Question time: video,Group time: Video Question Page 1,Question time: scale,Question time: scalenohuman,Group time: Video Question Page 2,Question time: rate,Question time: predictresp,Question time: intervention,Human1,Hum,Severity,Sev,Wobb,Succ,Q1,Q2,Q3,Q4,Q5,Q6,Q7,Q8,Q9,Q10,Q11,Q12,Q13,Q14,Q15,Q16,Q17,Q18,Q19,Q20,Q21
17,1980-01-01 00:00:00,5,en,nCJY0P823FmVYbm,18-24,Female,,High school diploma or the equivalent (for example: GED),server,3,I understand,11,20,-1,-1,-1,-1,1,,,,,,,,,,,,,,,,,,,,,,4,4,4,4,4,4,4,4,4,4,4,4,4,1,4,2,4,5,4,2,3,The robot was acting careless.,An adjustment in the robots hardware,346.79,46.26,,,,,,5.72,,119.34,,81.99,,,93.48,,,,NH,NH,M,H,W,S,4,4,4,4,4,4,0,0,4,4,0,4,4,4,4,4,1,4,4,2,3
51,1980-01-01 00:00:00,5,en,OHIJNYlZj0zT1X7,25-34,Male,,High school diploma or the equivalent (for example: GED),none,3,I understand,11,20,-1,6.3753299027,-1,0.3229486805,1,,,,,,,,,,,,,,,,,,,,,,6,7,7,1,7,7,7,1,7,2,1,1,2,1,7,2,4,5,5,2,2,,It needs to be reprogrammed to do its job right.,193.41,20.28,,,,,,11.43,,30.67,,91.82,,,39.21,,,,NH,NH,M,H,W,S,6,7,7,1,7,7,0,0,7,1,0,7,2,1,1,2,1,7,5,2,2
84,1980-01-01 00:00:00,5,en,Rno_vTvsIP0dKss,25-34,Male,,Bachelor's degree,sales,3,I understand,11,20,16.9774490248,-1,0.8600095752,-1,1,,,,,,,,,,,,,,,,,,,,,,7,4,4,4,7,7,4,1,7,1,1,1,1,1,7,2,4,5,2,2,1,The robot seemed a little iffy and did not have a steady pattern of movement before it even pushed the box away for no reason.,It needs some mechanical adjustment I suppose.,231.64,16,,,,,,17.39,,38.96,,71.81,,,87.48,,,,NH,NH,M,H,W,S,7,4,4,4,7,7,0,0,4,1,0,7,1,1,1,1,1,7,2,2,1
135,1980-01-01 00:00:00,5,en,YEUS2pjL6s8gVCI,25-34,Male,,High school diploma or the equivalent (for example: GED),mturk,4,I understand,11,20,-1,16.7940200286,-1,0.8507684492,1,,,,,,,,,,,,,,,,,,,,,,6,2,3,2,4,5,4,4,4,6,4,3,4,5,6,2,4,5,5,2,3,,Needs the box moved back on the table.,183.6,14.33,,,,,,32.23,,25.61,,81.07,,,30.36,,,,NH,NH,M,H,W,S,6,2,3,2,4,5,0,0,4,4,0,4,6,4,3,4,5,6,5,2,3
163,1980-01-01 00:00:00,5,en,X3wJ7Amxzgi3NK4,35-44,Female,,High school diploma or the equivalent (for example: GED),stay at home parent,4,I understand,11,20,16.9815210057,-1,0.8602664978,-1,1,,,,,,,,,,,,,,,,,,,,,,6,6,5,7,6,6,6,1,6,2,3,4,4,1,6,2,4,5,4,2,3,the box on the table began to slide toward the edge of the table,the box needs to be placed in the proper place again,192.63,21,,,,,,13.59,,29.16,,73.05,,,55.83,,,,NH,NH,M,H,W,S,6,6,5,7,6,6,0,0,6,1,0,6,2,3,4,4,1,6,4,2,3
174,1980-01-01 00:00:00,5,en,x9N56DGaTfd5n12,25-34,Female,,Bachelor's degree,Homemaker,4,I understand,11,20,-1,16.996704609,-1,0.8601571158,1,,,,,,,,,,,,,,,,,,,,,,6,7,7,5,7,1,7,1,5,3,1,2,2,1,6,2,4,5,4,2,3,It took several seconds for it to move in the right direction. It seemed to fumble around a bit before it did its task.,The robot either needs help directing its arm to the target or it might need some hard resetting or recoding to help with its directions. It's motion is not very smooth as is and therefore needs some help with performing tasks delicately.,320.24,24.46,,,,,,22.31,,43.24,,88.08,,,142.15,,,,NH,NH,M,H,W,S,6,7,7,5,7,1,0,0,7,1,0,5,3,1,2,2,1,6,4,2,3
243,,3,en,Hgxw2dCF3D_fuCj,25-34,Female,,High school diploma or the equivalent (for example: GED),tech support agent,4,I understand,11,20,-1,17.9623330381,-1,0.9095809086,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,66.41,20.3,,,,,,16.98,,29.13,,,,,,,,,NH,NH,M,H,W,S,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
262,1980-01-01 00:00:00,5,en,zC_rZYnx03bolAH,25-34,Male,,Bachelor's degree,Graphic Designer,5,I understand,11,20,-1,-1,-1,-1,1,,,,,,,,,,,,,,,,,,,,,,2,4,3,7,4,2,3,6,6,2,2,3,3,1,7,2,4,5,2,2,1,The task itself is about a robot failing.  It was obvious from the beginning that it would fail. ,I don't know. ,256.62,20.68,,,,,,17.32,,30.44,,119.1,,,69.08,,,,NH,NH,M,H,W,S,2,4,3,7,4,2,0,0,3,6,0,6,2,2,3,3,1,7,2,2,1
5,,4,en,sEtDfAKpnel25tK,25-34,Male,,Master's degree,real estate agent,3,I understand,12,20,-1,17.6154369695,-1,0.9155156681,1,,,,,,,,,,,,,,,,,,,,,,6,5,6,4,4,4,6,5,4,3,2,3,4,2,6,2,4,5,,,,,,235.9,26.09,,,,,,61.26,,42.84,,105.71,,,,,,,NH,O,M,H,W,S,6,5,6,4,4,4,0,0,6,5,0,4,3,2,3,4,2,6,0,0,0
87,1980-01-01 00:00:00,5,en,GdbMCUzg~FDKEZk,35-44,Female,,Associate degree,RN,4,I understand,12,20,-1,-1,-1,-1,1,,,,,,,,,,,,,,,,,,,,,,6,5,6,4,6,7,7,2,6,4,3,4,5,2,7,2,4,5,5,4,3,the spotty movement ,no sure,182.71,16.33,,,,,,10.69,,43.25,,76.08,,,36.36,,,,NH,O,M,H,W,S,6,5,6,4,6,7,0,0,7,2,0,6,4,3,4,5,2,7,5,4,3
102,1980-01-01 00:00:00,5,en,Cne5RxxH5AEi6C0,18-24,Male,,Associate degree,student,2,I understand,12,20,-1,18.5606030019,-1,0.9646381686,1,,,,,,,,,,,,,,,,,,,,,,5,2,7,5,7,5,7,1,7,1,1,1,5,1,7,2,4,5,6,2,1,It was kind of moving erratically.,It needs a better operator.,188.67,20.22,,,,,,10.92,,59.36,,71.25,,,26.92,,,,NH,O,M,H,W,S,5,2,7,5,7,5,0,0,7,1,0,7,1,1,1,5,1,7,6,2,1
110,1980-01-01 00:00:00,5,en,lrLFM9qws3sBifH,25-34,Female,,Bachelor's degree,Project Manager,3,I understand,12,20,-1,-1,-1,-1,1,,,,,,,,,,,,,,,,,,,,,,2,4,3,3,5,2,4,1,6,2,1,1,1,2,6,2,4,5,4,2,4,,If the robot knock the object completely on the floor I would of intervened.,225.88,13.4,,,,,,15.9,,38.67,,89.64,,,68.27,,,,NH,O,M,H,W,S,2,4,3,3,5,2,0,0,4,1,0,6,2,1,1,1,2,6,4,2,4
137,1980-01-01 00:00:00,5,en,Tnq6iNH0PuPXfrw,25-34,Male,,High school diploma or the equivalent (for example: GED),Homemaker,3,I understand,12,20,-1,13.1674889695,-1,0.6836347526,1,,,,,,,,,,,,,,,,,,,,,,6,7,6,7,7,6,7,1,6,1,1,1,1,1,7,2,4,5,6,1,5,It looked like it was going to knock things off of the table that it was working on,It just needs the objects to be placed back on the table,169.48,14.7,,,,,,30.05,,31.56,,48.74,,,44.43,,,,NH,O,M,H,W,S,6,7,6,7,7,6,0,0,7,1,0,6,1,1,1,1,1,7,6,1,5
218,1980-01-01 00:00:00,5,en,Pwe2whJ4udYdf_0,18-24,Female,,High school diploma or the equivalent (for example: GED),student,5,I understand,12,20,-1,-1,-1,-1,1,,,,,,,,,,,,,,,,,,,,,,1,7,7,5,6,1,7,1,7,1,1,1,1,1,7,2,4,5,4,2,3,The robots movements started to become jittery.,A fix that would smooth its movements.,302,20.84,,,,,,21.92,,34.3,,89.84,,,135.1,,,,NH,O,M,H,W,S,1,7,7,5,6,1,0,0,7,1,0,7,1,1,1,1,1,7,4,2,3
258,1980-01-01 00:00:00,5,en,6nA6UJrLPIDA0hZ,25-34,Male,,Professional degree,,5,I understand,12,20,-1,-1,-1,-1,1,,,,,,,,,,,,,,,,,,,,,,4,4,5,5,4,5,4,4,5,6,4,6,4,6,4,2,4,5,4,4,4,,,216.21,10.95,,,,,,5.18,,87.16,,104.34,,,8.58,,,,NH,O,M,H,W,S,4,4,5,5,4,5,0,0,4,4,0,5,6,4,6,4,6,4,4,4,4
4,1980-01-01 00:00:00,5,en,_gtREz~Ad7VwB4M,35-44,Male,,High school diploma or the equivalent (for example: GED),assembly,4,I understand,13,10,-1,9.1293631793,-1,0.9815464121,1,2,6,6,3,6,2,7,1,6,6,1,7,1,2,3,5,1,7,1,3,6,,,,,,,,,,,,,,,,,,,5,2,4,,just needed an intervention to save the box,305.99,31.58,,,,,,49.44,,38.35,,131.99,,,54.63,,,,H,H,M,M,NW,NS,2,6,6,3,6,2,7,1,6,1,6,7,1,2,3,5,1,7,5,2,4
62,1980-01-01 00:00:00,5,en,X7y5a8L5n3AFVVN,25-34,Male,,Bachelor's degree,Jr Accountant,3,I understand,13,10,-1,-1,-1,-1,1,4,4,4,2,5,4,6,2,5,5,2,4,3,2,3,4,2,6,1,3,6,,,,,,,,,,,,,,,,,,,5,3,4,,"I am not actually totally sure - I didn't think it actually took any damage, in my opinion, it just moved a little erratically and almost had an issue, but now I see all of these questions,  I am not sure I fully understood what happened.",395.83,21.49,,,,,,51.87,,19.64,,71.12,,,231.71,,,,H,H,M,M,NW,NS,4,4,4,2,5,4,6,2,5,2,5,4,3,2,3,4,2,6,5,3,4
104,1980-01-01 00:00:00,5,en,w1Layqp3xvR12eJ,18-24,Female,,Bachelor's degree,Enrollment Counselor,1,I understand,13,10,-1,-1,-1,-1,1,5,2,5,5,5,5,1,1,5,5,1,5,1,2,1,1,2,6,1,3,6,,,,,,,,,,,,,,,,,,,5,3,2,The robot was not handling the glass very well.,Some change so that it doesn't knock over the glasses.,219.53,22,,,,,,20.25,,18.03,,107.24,,,52.01,,,,H,H,M,M,NW,NS,5,2,5,5,5,5,1,1,5,1,5,5,1,2,1,1,2,6,5,3,2
168,1980-01-01 00:00:00,5,en,Ns72zs~QNwrp8CO,35-44,Male,,Doctorate degree,Teacher,4,I understand,13,10,-1,9.308,-1,1,1,2,6,6,1,4,1,7,1,5,2,1,7,5,1,1,1,4,6,1,3,6,,,,,,,,,,,,,,,,,,,5,4,3,,Some sort of calibration,320.08,82.76,,,,,,34.1,,28.6,,142.23,,,32.39,,,,H,H,M,M,NW,NS,2,6,6,1,4,1,7,1,5,1,2,7,5,1,1,1,4,6,5,4,3
175,1980-01-01 00:00:00,5,en,5LbKJRT5OeHZiSV,25-34,Male,,High school diploma or the equivalent (for example: GED),retail,2,I understand,13,10,-1,-1,-1,-1,1,5,3,3,2,6,4,6,3,5,2,1,6,2,2,3,6,3,6,1,3,6,,,,,,,,,,,,,,,,,,,6,2,3,,"I'm not sure, it looked like it needs to be middled on the table better and the arm needs to be readjusted. I don't know much about robotics so I'm not sure what needs to be done to improve the robots functions.",281.22,21.16,,,,,,55.9,,30.39,,100.28,,,73.49,,,,H,H,M,M,NW,NS,5,3,3,2,6,4,6,3,5,1,2,6,2,2,3,6,3,6,6,2,3
232,1980-01-01 00:00:00,5,en,0pFasmcnzFFDMRW,25-34,Male,,Associate degree,Data Analytics ,4,I understand,13,10,-1,9.2497870973,-1,0.9942831126,1,4,5,5,3,5,5,4,5,4,4,3,5,4,4,4,5,5,5,1,3,6,,,,,,,,,,,,,,,,,,,3,3,2,,change in mechanics,234.61,25.97,,,,,,35.47,,41.96,,106.38,,,24.83,,,,H,H,M,M,NW,NS,4,5,5,3,5,5,4,5,4,3,4,5,4,4,4,5,5,5,3,3,2
278,1980-01-01 00:00:00,5,en,AdhhoQ7JdB3JHq4,25-34,Male,,Bachelor's degree,Technology Support Specialist,4,I understand,13,10,-1,8.4367079218,-1,0.9062666282,1,6,7,7,1,6,6,7,2,7,5,1,7,1,1,1,1,1,7,1,3,6,,,,,,,,,,,,,,,,,,,7,1,5,,To remove grip on the cup once and clear the box before moving back to the start.,295.82,39.48,,,,,,44.12,,26.1,,135.93,,,50.19,,,,H,H,M,M,NW,NS,6,7,7,1,6,6,7,2,7,1,5,7,1,1,1,1,1,7,7,1,5
31,1980-01-01 00:00:00,5,en,9Mi6aETlsT5D0~g,25-34,Male,,Associate degree,graphic designer,5,I understand,14,12,-1,8.6512501602,-1,0.766886815,1,,,,,,,,,,,,,,,,,,,,,,4,3,6,1,4,4,5,1,7,3,1,1,7,1,7,2,4,5,5,1,2,,"Stop the box from falling, reset its home position, put the glasses back, replace anything broke.",189.49,17.09,,,,,,16.87,,20.16,,82.21,,,53.16,,,,NH,NH,M,M,NW,NS,4,3,6,1,4,4,0,0,5,1,0,7,3,1,1,7,1,7,5,1,2
53,1980-01-01 00:00:00,5,en,1vhoXcT~cJygTVH,35-44,Female,,Bachelor's degree,Ultrasound Tech,2,I understand,14,12,10.6552749676,-1,0.94453284,-1,1,,,,,,,,,,,,,,,,,,,,,,6,4,5,2,6,5,4,5,6,3,1,1,2,5,6,2,4,5,6,3,1,,I'd have to place the box back in it's original position,214.91,18.76,,,,,,16.72,,39.15,,92.14,,,48.14,,,,NH,NH,M,M,NW,NS,6,4,5,2,6,5,0,0,4,5,0,6,3,1,1,2,5,6,6,3,1
123,1980-01-01 00:00:00,5,en,oP76W9Pd53958xj,25-34,Male,,High school diploma or the equivalent (for example: GED),Bus Driver,2,I understand,14,12,-1,11.281,-1,1,1,,,,,,,,,,,,,,,,,,,,,,3,5,2,2,4,3,7,1,7,2,1,2,6,1,7,2,4,5,5,3,2,,I would need to set the box back on the table and put the bottles in a proper place for it to reach.,371.69,18.74,,,,,,15.87,,40.11,,109.81,,,187.16,,,,NH,NH,M,M,NW,NS,3,5,2,2,4,3,0,0,7,1,0,7,2,1,2,6,1,7,5,3,2
149,1980-01-01 00:00:00,5,en,N9CXjem7GsUS72V,25-34,Male,,Bachelor's degree,Computer Repair,3,I understand,14,12,8.8859859428,-1,0.7877835183,-1,1,,,,,,,,,,,,,,,,,,,,,,5,3,6,2,5,6,6,4,6,4,2,3,6,4,4,2,4,5,6,6,3,,It needs me to reset the box for it.,139.42,19.96,,,,,,5.33,,18.13,,73.12,,,22.88,,,,NH,NH,M,M,NW,NS,5,3,6,2,5,6,0,0,6,4,0,6,4,2,3,6,4,4,6,6,3
154,1980-01-01 00:00:00,5,en,WApz4~HSg5ZW3~7,25-34,Female,,Bachelor's degree,independent contractor/data researcher,3,I understand,14,12,-1,-1,-1,-1,1,,,,,,,,,,,,,,,,,,,,,,5,5,5,2,5,4,6,1,6,2,1,1,2,1,6,2,4,5,5,3,4,,A reset of the area,232.96,50.44,,,,,,20.44,,32.19,,83.8,,,46.09,,,,NH,NH,M,M,NW,NS,5,5,5,2,5,4,0,0,6,1,0,6,2,1,1,2,1,6,5,3,4
221,,4,en,_LOCUYKABUpf1Ku,45-54,Female,,Associate degree,Unemployed/Surplussed from telecommunications industry,4,I understand,14,12,-1,-1,-1,-1,1,,,,,,,,,,,,,,,,,,,,,,5,2,6,3,4,5,5,6,6,3,2,3,5,2,6,2,4,5,,,,,,253.92,45.72,,,,,,15.78,,18.56,,173.86,,,,,,,NH,NH,M,M,NW,NS,5,2,6,3,4,5,0,0,5,6,0,6,3,2,3,5,2,6,0,0,0
239,1980-01-01 00:00:00,5,en,2B9muKe_KIOqK~O,25-34,Male,,High school diploma or the equivalent (for example: GED),unemployed,4,I understand,14,12,-1,10.1685201125,-1,0.9014732772,1,,,,,,,,,,,,,,,,,,,,,,6,7,7,1,7,2,7,1,5,6,1,1,2,4,7,2,4,5,7,5,2,,"I'm kind of confused by this question.  It needs to be re-programmed to lift it's arm straight out of the container before moving it to the side again.  Or if we're looking for something simpler,  the container could be shallower so it doesn't hit the side when moving it's arm at the end.  To get back to work, it needs to have the container placed back on the table and to be re-programmed.",620.99,23.95,,,,,,42.77,,27.09,,153.89,,,373.29,,,,NH,NH,M,M,NW,NS,6,7,7,1,7,2,0,0,7,1,0,5,6,1,1,2,4,7,7,5,2
276,1980-01-01 00:00:00,5,en,iLx8FF0nb9rmloT,25-34,Male,,Bachelor's degree,Marketing,4,I understand,14,12,-1,-1,-1,-1,1,,,,,,,,,,,,,,,,,,,,,,3,2,3,1,2,6,6,1,7,3,1,1,5,1,4,2,4,5,4,3,2,,"I don't know for certain, but it seems to need some sort of adjustment or improvement so that it is better ""aware"" of the position of its hand and the position of objects on the table.",334.55,18.09,,,,,,5.29,,56.38,,119.9,,,134.89,,,,NH,NH,M,M,NW,NS,3,2,3,1,2,6,0,0,6,1,0,7,3,1,1,5,1,4,4,3,2
38,1980-01-01 00:00:00,5,en,81NY6WJtzi~SPIB,25-34,Male,,Bachelor's degree,Sales Rep,3,I understand,15,10,-1,-1,-1,-1,1,,,,,,,,,,,,,,,,,,,,,,3,7,4,1,4,4,5,3,4,1,3,3,5,1,5,2,4,5,6,3,4,,The arm needs to be corrected or the target needs to be moved so that the robot can aim for it next time.,265.09,17.3,,,,,,64.75,,50.1,,79.5,,,53.44,,,,NH,O,M,M,NW,NS,3,7,4,1,4,4,0,0,5,3,0,4,1,3,3,5,1,5,6,3,4
76,1980-01-01 00:00:00,5,en,BgIgPn6bONs114v,25-34,Male,,Associate degree,healthcare,4,I understand,15,10,9.281,-1,1,-1,1,,,,,,,,,,,,,,,,,,,,,,5,5,6,3,6,6,5,1,5,5,4,5,6,6,6,2,4,5,3,3,2,,the operator didn't seem to know what he was doing.,171.31,16.35,,,,,,21.76,,23.22,,66.23,,,43.75,,,,NH,O,M,M,NW,NS,5,5,6,3,6,6,0,0,5,1,0,5,5,4,5,6,6,6,3,3,2
85,1980-01-01 00:00:00,5,en,PEj0SsDmDioaj8~,25-34,Female,,Bachelor's degree,Student,4,I understand,15,10,-1,-1,-1,-1,1,,,,,,,,,,,,,,,,,,,,,,5,5,4,2,5,1,5,1,6,2,1,2,1,1,6,2,4,5,2,3,3,,Put the object back on the table,162.84,9.7,,,,,,5.26,,25.37,,100.53,,,21.98,,,,NH,O,M,M,NW,NS,5,5,4,2,5,1,0,0,5,1,0,6,2,1,2,1,1,6,2,3,3
93,1980-01-01 00:00:00,5,en,zWLRTk4Y0K4TJAF,25-34,Female,,Bachelor's degree,Developmental Therapist,3,I understand,15,10,9.281,-1,1,-1,1,,,,,,,,,,,,,,,,,,,,,,5,5,6,2,6,5,5,1,6,5,2,2,5,5,4,2,4,5,4,6,1,,It needs help not dropping glasses,259.14,27.34,,,,,,51.05,,19.8,,122.85,,,38.1,,,,NH,O,M,M,NW,NS,5,5,6,2,6,5,0,0,5,1,0,6,5,2,2,5,5,4,4,6,1
144,1980-01-01 00:00:00,5,en,YgTW4xP2JNzije6,25-34,Male,,Associate degree,tech support,3,I understand,15,10,-1,-1,-1,-1,1,,,,,,,,,,,,,,,,,,,,,,6,2,4,2,4,5,4,2,5,4,4,4,4,3,5,2,4,5,3,4,2,,place the container in its hand,189.85,32.8,,,,,,20.07,,17.76,,74.46,,,44.76,,,,NH,O,M,M,NW,NS,6,2,4,2,4,5,0,0,4,2,0,5,4,4,4,4,3,5,3,4,2
196,1980-01-01 00:00:00,5,en,SJsfpwfGP66I7CF,65 or older,Female,,High school diploma or the equivalent (for example: GED),Concierge,2,I understand,15,10,-1,-1,-1,-1,1,,,,,,,,,,,,,,,,,,,,,,4,7,5,1,5,5,7,1,7,6,6,7,4,7,7,2,4,5,3,5,4,,Stop,196.72,19.59,,,,,,6.58,,30.18,,116.07,,,24.3,,,,NH,O,M,M,NW,NS,4,7,5,1,5,5,0,0,7,1,0,7,6,6,7,4,7,7,3,5,4
256,1980-01-01 00:00:00,5,en,a5QfnWTbTEqY86~,25-34,Male,,Professional degree,SENIOR ASSOCIATE,5,I understand,15,10,-1,-1,-1,-1,1,,,,,,,,,,,,,,,,,,,,,,5,4,4,4,4,5,6,5,6,5,4,4,5,4,6,2,4,5,7,4,4,,,139.87,17.32,,,,,,3.38,,55.11,,52.61,,,11.45,,,,NH,O,M,M,NW,NS,5,4,4,4,4,5,0,0,6,5,0,6,5,4,4,5,4,6,7,4,4
12,1980-01-01 00:00:00,5,en,HJ68FVmh3aWI8_5,25-34,Male,,High school diploma or the equivalent (for example: GED),retail,3,I understand,16,21,-1,20.604139979,-1,1.0060612346,1,3,5,6,4,5,3,4,4,3,5,2,4,5,4,4,4,4,4,1,3,6,,,,,,,,,,,,,,,,,,,5,3,3,nothing helped me see it coming,to save the glasses from falling off the table,234.37,16.26,,,,,,22.11,,41.93,,100.16,,,53.91,,,,H,H,M,M,NW,S,3,5,6,4,5,3,4,4,3,2,5,4,5,4,4,4,4,4,5,3,3
72,1980-01-01 00:00:00,5,en,OF_yJ2I_mlE~Hec,18-24,Male,,Bachelor's degree,Accountant,3,I understand,16,21,-1,-1,-1,-1,1,5,3,6,4,6,5,7,2,6,5,1,7,3,5,4,6,2,6,1,3,6,,,,,,,,,,,,,,,,,,,5,4,3,Once it finished placing a glass into the box it would swing quickly back to find and pick up another glass so it was only inevitable that it could of easily swing the box by accident.,Fix it's motor functions and sensors to know when the arm is not in the box to prevent it from swinging it out of control.,333.98,32.99,,,,,,6.28,,35.85,,111.5,,,147.36,,,,H,H,M,M,NW,S,5,3,6,4,6,5,7,2,6,1,5,7,3,5,4,6,2,6,5,4,3
91,1980-01-01 00:00:00,5,en,DjyBGkQPdkKbSGH,45-54,Female,,Bachelor's degree,Merchandising,2,I understand,16,21,-1,20.2175629847,-1,0.9881512707,1,2,7,7,1,7,2,6,1,7,6,1,6,2,1,2,2,2,7,1,3,6,,,,,,,,,,,,,,,,,,,7,2,5,,To stop the box from falling to the floor I would need to catch it and put it back in place.,185.64,12.81,,,,,,7.55,,28.39,,82.88,,,54.01,,,,H,H,M,M,NW,S,2,7,7,1,7,2,6,1,7,1,6,6,2,1,2,2,2,7,7,2,5
106,1980-01-01 00:00:00,5,en,gcG60O8kTdQIiG5,35-44,Female,,Bachelor's degree,Administrative Assistant,4,I understand,16,21,-1,7.5018131621,-1,0.366639615,1,2,7,7,7,7,2,7,1,6,1,1,7,3,1,1,5,1,4,1,3,6,,,,,,,,,,,,,,,,,,,2,6,1,"Nothing specifically happened, I just instinctively knew. The robot was handling glass, that's like waiting for a disaster to happen.",I don't think it needs an intervention. A robot doesn't need to be packing fragile glasses in the first place.,188.48,15.29,,,,,,11.83,,33.98,,78.22,,,49.16,,,,H,H,M,M,NW,S,2,7,7,7,7,2,7,1,6,1,1,7,3,1,1,5,1,4,2,6,1
